hid,save3,year,region,inc,save1,save2,m12,m18,m65,m18elem,m18sec,m18pos,f12,f18,f65,f18elem,f18sec,f18pos,of1,of2,of3,of4,of5,p0to5,p6to11,p12to17,p18to64,p65,of0,month,cpi,dev1,dev2,dev3,dev4,sd1,sd2,sd3,sd4,dvsq1,dvsq2,dvsq3,dvsq4
2.11e+10,-67.06792,81,15,1755.245,51.08141,97.58534,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,2,0,0,11,1.116083,-30.38437,49.07097,-65.54194,-30.05938,46.31006,258.1368,220.7154,63.64342,923.2103,2407.96,4295.745,903.566
2.22e+10,154.7721,81,26,553.7219,-68.98658,16.99795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1.116083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.21e+10,494.411,81,24,2522.213,1124.049,1413.258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1.116083,-23.51176,288.3636,38.90588,93.57941,65.73914,112.1142,107.6525,125.6329,552.8031,83153.59,1513.668,8757.106
3.21e+10,2835.349,81,24,4933.527,3011.291,3429.217,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1.023,-32.77647,-18.25455,38.90588,93.57941,65.62228,122.8072,107.6525,125.6329,1074.297,333.2284,1513.668,8757.106
1.20e+10,-80,81,17,2695.014,703.6295,886.4571,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,1.023,-6.126667,157.8355,-6.813334,37.98387,34.5577,95.31813,108.5968,154.3851,37.53605,24912.04,46.42151,1442.774
3.10e+10,1394.354,81,29,2875.527,-1551.951,-229.7012,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,12,1.12675,11.04118,25.09706,-104.6824,-43.9,65.05384,112.0053,119.7616,126.1994,121.9076,629.8624,10958.39,1927.21
1.11e+10,-587.7269,81,5,1331.124,116.0287,125.9692,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,10,1.106583,-24.21177,-6.044117,-156.6471,115.8735,34.62687,117.8395,137.3372,93.21664,586.2095,36.53136,24538.3,13426.67
2.21e+10,-635.936,81,26,1424.666,-1095.477,-554.126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1.012167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
3.10e+10,-302.5065,81,28,8862.41,382.5238,3319.492,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,10,1.106583,-16.59412,-170.1882,-111.1706,40.48235,42.34282,124.9912,121.1578,146.6094,275.3647,28964.04,12358.9,1638.821
2.12e+10,-230.9666,81,26,1180.386,-594.0995,-583.4494,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.21e+10,315.331,81,32,1421.796,-663.259,-663.259,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,9,1.0965,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.12e+10,-339.7213,81,26,1155.495,-352.8514,-228.6671,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,-1021.22,81,26,1824.29,49.27458,199.514,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.12e+10,-119.3634,81,26,829.9465,-82.09213,-70.83862,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,6,1.066333,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
1.11e+10,7486.295,81,2,3723.038,1138.729,1376.224,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,6,1.066333,-47.34412,118.0059,16.33529,-26.76765,40.81003,163.8738,178.5897,101.5263,2241.466,13925.39,266.8418,716.507
3.21e+10,-1728.608,81,28,1624.821,-1453.284,-1448.766,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,10,1.106583,-16.59412,-170.1882,-111.1706,40.48235,42.34282,124.9912,121.1578,146.6094,275.3647,28964.04,12358.9,1638.821
2.21e+10,3530.741,81,32,3985.832,1403.899,1857.992,1,1,0,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,2,2,5,0,0,3,1.035167,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
1.12e+10,-22.47191,81,6,2024.248,-1066.2,-1024.631,0,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,3,2,1,0,10,1.106583,-11.66061,58.93939,-189.6273,-15.22812,33.52695,99.70902,139.1022,64.85704,135.9697,3473.852,35958.5,231.8958
2.22e+10,588.994,81,32,1344.881,-424.4574,-170.4416,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,11,1.116083,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.22e+10,-121.9512,81,26,1794.802,798.5263,850.7911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,-982.7139,81,13,1728.744,-1989.538,-963.3702,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,10,1.106583,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
2.22e+10,-176.2115,81,26,2446.405,916.9778,1098.714,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,8,1.086083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.22e+10,-209.0592,81,26,2833.561,610.3023,752.2236,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.21e+10,-1160,81,19,2208.235,207.674,540.8432,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,5,1.0565,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
2.11e+10,461.5385,81,26,2268.287,99.55008,142.2235,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.21e+10,-1051.282,81,24,2304.157,309.8587,417.7026,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6,1.066333,-32.77647,-18.25455,38.90588,93.57941,65.62228,122.8072,107.6525,125.6329,1074.297,333.2284,1513.668,8757.106
2.11e+10,-213.858,81,26,1186.598,54.69109,59.12863,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.12e+10,-585.9983,81,6,1547.104,-159.7076,-156.9965,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,10,1.106583,-11.66061,58.93939,-189.6273,-15.22812,33.52695,99.70902,139.1022,64.85704,135.9697,3473.852,35958.5,231.8958
3.21e+10,1152.118,81,28,2725.506,13.75193,657.7323,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,10,1.106583,-16.59412,-170.1882,-111.1706,40.48235,42.34282,124.9912,121.1578,146.6094,275.3647,28964.04,12358.9,1638.821
2.12e+10,336.8889,81,26,1557.028,-656.1346,-251.5993,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,5,1.0565,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
1.22e+10,-718.2222,81,20,4460.008,832.435,2211.449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1.0565,-25.02941,63.67353,-145.4471,-15.38788,64.25052,82.06114,149.198,68.58748,626.4714,4054.318,21154.85,236.7868
2.11e+10,686.2568,81,13,5088.066,497.465,2935.652,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,3,1.035167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
1.10e+10,226.0398,81,5,1293.511,-158.873,-154.0429,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,3,1.035167,-13.60882,53.04412,-156.6471,115.8735,34.7969,117.4921,137.3372,93.21664,185.2001,2813.678,24538.3,13426.67
1.11e+10,-357.1429,81,9,1200.182,-39.06634,-39.06634,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,9,1.0965,-26.98824,-45.84412,190.8971,-36.04118,36.60301,104.6558,145.4568,64.85046,728.3649,2101.683,36441.69,1298.966
2.11e+10,-378.3542,81,11,2251.193,-466.2884,277.89,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,4,1.047,-35.44,368.115,60.71667,-26.315,36.43177,171.1883,191.9244,63.53848,1255.994,135508.7,3686.514,692.4792
2.11e+10,-353.6693,81,13,2085.651,207.7738,217.1517,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,6,1.066333,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
1.11e+10,146.9317,81,9,893.7415,93.78804,119.7172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,1.106583,-26.98824,-45.84412,190.8971,-36.04118,36.60301,104.6558,145.4568,64.85046,728.3649,2101.683,36441.69,1298.966
2.21e+10,-1206.159,81,32,1829.155,-1042.958,-876.8011,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,12,1.12675,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.12e+10,-143.2361,81,26,3987.496,1496.591,1720.153,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,6,1.066333,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.11e+10,472.2467,81,26,2085.475,-1836.436,-825.4108,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,8,1.086083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.21e+10,-833.7754,81,24,3350.414,1556.79,1609.065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,1.076583,-23.51176,288.3636,38.90588,93.57941,65.73914,112.1142,107.6525,125.6329,552.8031,83153.59,1513.668,8757.106
1.11e+10,1111.495,81,2,4951.273,2679.743,2980.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,1.106583,-47.24118,193.1529,16.33529,-26.76765,40.81354,161.7601,178.5897,101.5263,2231.729,37308.06,266.8418,716.507
2.10e+10,-742.7056,81,13,1632.943,-82.32099,7.864687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,7,1.076583,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
1.21e+10,858.9512,81,19,2943.487,-851.9316,263.2016,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,1.035167,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
1.21e+10,264.3172,81,19,3452.773,1499.986,1544.182,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,3,3,2,2,0,0,8,1.086083,16.60294,27.2,202.6697,13.85588,36.73329,116.3619,125.485,108.5216,275.6577,739.84,41075.01,191.9855
1.10e+10,-44.72272,81,5,544.4124,6.845523,51.56824,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1.047,-13.60882,53.04412,-156.6471,115.8735,34.7969,117.4921,137.3372,93.21664,185.2001,2813.678,24538.3,13426.67
2.11e+10,-988.024,81,11,986.0215,-947.8638,-700.5265,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,12,1.12675,-35.86,67.92,60.71667,-26.315,36.41117,189.3848,191.9244,63.53848,1285.94,4613.126,3686.514,692.4792
2.21e+10,384.6154,81,32,3599.367,1550.511,1874.645,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,10,1.106583,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.11e+10,-576.9561,81,13,2026.73,-856.0721,-296.4136,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,11,1.116083,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
2.21e+10,-327.1441,81,32,3892.779,2193.958,2195.834,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0,6,1.066333,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.12e+10,-358.0902,81,26,2298.53,95.97302,188.8112,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,6,1.066333,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.12e+10,2006.585,81,26,3509.303,82.15008,859.3367,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,1,1.012167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.21e+10,-235.1917,81,26,1544.915,366.5845,436.2709,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
3.10e+10,-788.7083,81,29,1014.422,-843.6511,-776.9274,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,12,1.12675,11.04118,25.09706,-104.6824,-43.9,65.05384,112.0053,119.7616,126.1994,121.9076,629.8624,10958.39,1927.21
2.11e+10,-696.2025,81,13,4025.438,-2595.865,-1624.344,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,3,1.035167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
2.11e+10,-305.0398,81,14,813.0664,-483.9631,-397.5549,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,6,1.066333,-45.95882,-48.75882,250.5059,-7.367647,53.80778,169.3242,195.1027,59.34944,2112.213,2377.423,62753.2,54.28222
3.21e+10,-2712.187,81,29,4094.585,-1697.468,-267.8064,0,1,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2,5,0,0,10,1.106583,11.04118,25.09706,-104.6824,-43.9,65.05384,112.0053,119.7616,126.1994,121.9076,629.8624,10958.39,1927.21
2.12e+10,-243.9025,81,26,1204.742,-193.5339,-145.4199,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.22e+10,-99.4575,81,19,1016.261,-754.0821,335.4296,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1.035167,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
2.11e+10,-420.8726,81,26,1077.435,-687.1495,-22.06225,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.21e+10,-1870.026,81,19,2396.999,-4252.664,-597.7857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1.066333,-30.13235,229.3765,202.6697,13.85588,36.47906,109.6042,125.485,108.5216,907.9587,52613.57,41075.01,191.9855
1.22e+10,-1240,81,20,3755.797,-1014.775,938.8177,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,5,1.0565,-25.02941,63.67353,-145.4471,-15.38788,64.25052,82.06114,149.198,68.58748,626.4714,4054.318,21154.85,236.7868
2.21e+10,16.10018,81,32,1082.139,41.17566,149.3295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,1.047,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.20e+10,-86.43042,81,31,689.5095,150.6544,156.0765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,10,1.106583,-28.53636,-80.07353,87.30589,-56.39118,55.46818,90.98682,121.9518,95.66467,814.324,6411.77,7622.317,3179.965
2.12e+10,-690.7776,81,26,1745.612,-4.607121,262.6766,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,3,1.035167,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
1.11e+10,-286.9238,81,2,1169.768,-847.8741,-541.4269,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1.012167,-47.34412,118.0059,16.33529,-26.76765,40.81003,163.8738,178.5897,101.5263,2241.466,13925.39,266.8418,716.507
2.20e+10,0,81,31,1020.822,-323.9451,-128.5332,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,1.076583,-28.53636,-80.07353,87.30589,-56.39118,55.46818,90.98682,121.9518,95.66467,814.324,6411.77,7622.317,3179.965
2.11e+10,-280.1762,81,26,1521.062,449.4823,477.6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1.086083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.22e+10,-90.28374,81,26,896.886,365.9205,439.0074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11,1.116083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.11e+10,-296.8349,81,14,1432.438,57.10706,369.2541,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,12,1.12675,35.05588,176.9912,250.5059,-7.367647,54.04885,166.7889,195.1027,59.34944,1228.915,31325.88,62753.2,54.28222
2.11e+10,212.2016,81,14,3891.841,2187.422,2222.789,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,6,1.066333,-45.95882,-48.75882,250.5059,-7.367647,53.80778,169.3242,195.1027,59.34944,2112.213,2377.423,62753.2,54.28222
2.21e+10,-1259.947,81,32,1216.317,-1830.664,-1238.525,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,6,1.066333,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.12e+10,716.5082,81,26,2461.631,-2510.595,-1402.565,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,10,1.106583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.22e+10,0,81,27,1452.91,7.519588,43.07514,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,5,1.0565,-52.06765,191.4471,-20.52059,15.70606,63.40895,166.4605,188.889,80.02827,2711.04,36651.98,421.0945,246.6803
2.11e+10,567.2625,81,13,1856.413,271.0285,661.0119,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1.012167,-36.04412,184.5147,52.78529,-36.07059,38.72483,147.3811,211.3218,63.59126,1299.178,34045.68,2786.287,1301.087
2.21e+10,857.9983,81,32,2498.336,-682.0528,-133.3897,2,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1,3,0,0,12,1.12675,13.56471,-45.60294,102.7118,26.40882,28.98483,111.1318,142.8595,91.13593,184.0013,2079.628,10549.71,697.426
2.22e+10,-42.99226,81,26,999.925,229.1426,229.1426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11,1.116083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.12e+10,-464.3164,81,26,936.3096,-623.826,-401.6967,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,11,1.116083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.22e+10,335.9858,81,26,5140.332,1962.785,2326.12,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,7,1.076583,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
2.22e+10,-864.1445,81,26,2022.25,-1066.892,-892.0542,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,11,1.116083,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.11e+10,-5206.896,81,2,2705.532,-835.5529,443.276,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,6,1.066333,-47.34412,118.0059,16.33529,-26.76765,40.81003,163.8738,178.5897,101.5263,2241.466,13925.39,266.8418,716.507
2.20e+10,-994.6949,81,31,1775.989,286.2427,326.1295,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,4,0,0,7,1.076583,-28.53636,-80.07353,87.30589,-56.39118,55.46818,90.98682,121.9518,95.66467,814.324,6411.77,7622.317,3179.965
2.21e+10,252.3768,81,31,966.0361,-522.1519,-476.9678,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,10,1.106583,-28.53636,-80.07353,87.30589,-56.39118,55.46818,90.98682,121.9518,95.66467,814.324,6411.77,7622.317,3179.965
1.12e+10,-297.0822,81,6,1094.202,-508.7531,-142.035,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,7,1.076583,-11.66061,58.93939,-189.6273,-15.22812,33.52695,99.70902,139.1022,64.85704,135.9697,3473.852,35958.5,231.8958
2.21e+10,-89.44544,81,32,1325.692,-169.5183,-124.6282,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,4,1.047,-21.84706,10.19118,102.7118,26.40882,28.83551,111.3931,142.8595,91.13593,477.294,103.8601,10549.71,697.426
2.20e+10,-330.9481,81,31,2692.454,1082.344,1220.591,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,1.047,9.378788,147.6324,87.30589,-56.39118,55.66642,88.46329,121.9518,95.66467,87.96166,21795.31,7622.317,3179.965
2.11e+10,-1442.258,81,11,1483.914,-870.6411,-687.4504,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,1.12675,-35.86,67.92,60.71667,-26.315,36.41117,189.3848,191.9244,63.53848,1285.94,4613.126,3686.514,692.4792
2.11e+10,-299.4012,81,26,1526.514,-337.2473,-186.7448,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,12,1.12675,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
1.11e+10,102.7875,81,6,3503.875,-18.6597,393.9101,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,9,1.0965,-11.66061,58.93939,-189.6273,-15.22812,33.52695,99.70902,139.1022,64.85704,135.9697,3473.852,35958.5,231.8958
1.20e+10,87.10802,81,17,1711.81,1064.598,1108.152,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,3,4,0,0,9,1.0965,-33.40667,184.1581,-6.813334,37.98387,34.033,93.78087,108.5968,154.3851,1116.005,33914.19,46.42151,1442.774
2.10e+10,-3359.859,81,13,1841.009,-516.5212,-516.5212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1.076583,22.01471,29.89706,52.78529,-36.07059,39.0332,150.6555,211.3218,63.59126,484.6473,893.8341,2786.287,1301.087
1.20e+10,6752.365,81,17,2269.543,374.7564,948.8862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11,1.116083,-33.40667,184.1581,-6.813334,37.98387,34.033,93.78087,108.5968,154.3851,1116.005,33914.19,46.42151,1442.774
2.12e+10,-906.6667,81,26,2323.71,421.5016,465.0416,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,5,1.0565,-8.820588,5.652941,-63.87059,13.59118,39.93888,124.4815,158.0533,75.83961,77.80278,31.95574,4079.452,184.7201
2.22e+10,-372.8223,81,26,2121.295,-487.2253,-111.447,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,9,1.0965,40.17941,-93.47941,-63.87059,13.59118,39.36854,123.4478,158.0533,75.83961,1614.385,8738.4,4079.452,184.7201
