education,birth_year,birth_region,log_wage,num_schools,high_intensity,children71
6,57,7401,11.49272,2.116228,1,85057
13,62,7401,11.40757,2.116228,1,85057
12,56,7401,12.07254,2.116228,1,85057
12,55,7401,12.89922,2.116228,1,85057
6,56,7401,11.97509,2.116228,1,85057
17,62,7401,12.43996,2.116228,1,85057
6,60,7401,12.07254,2.116228,1,85057
12,52,7401,12.50618,2.116228,1,85057
6,60,7401,12.42922,2.116228,1,85057
4,52,7401,12.61154,2.116228,1,85057
12,55,7401,12.89922,2.116228,1,85057
9,53,7401,11.51293,2.116228,1,85057
6,55,7401,12.24529,2.116228,1,85057
6,50,7401,11.22524,2.116228,1,85057
9,53,7401,12.37455,2.116228,1,85057
17,57,7401,12.49874,2.116228,1,85057
5,60,7401,11.95118,2.116228,1,85057
6,54,7401,12.20607,2.116228,1,85057
12,70,7401,12.89922,2.116228,1,85057
8,71,7402,12.10071,3.291856,1,45567
9,68,7402,12.20607,3.291856,1,45567
16,60,7402,12.67701,3.291856,1,45567
12,69,7402,12.08503,3.291856,1,45567
6,71,7402,10.59663,3.291856,1,45567
12,60,7402,12.49874,3.291856,1,45567
12,62,7402,12.23271,3.291856,1,45567
12,68,7402,12.29225,3.291856,1,45567
12,56,7402,12.39255,3.291856,1,45567
9,71,7402,11.73607,3.291856,1,45567
15,62,7402,12.15478,3.291856,1,45567
12,62,7402,12.24625,3.291856,1,45567
9,55,7402,12.07254,3.291856,1,45567
17,53,7402,12.61387,3.291856,1,45567
12,59,7402,12.56375,3.291856,1,45567
17,68,7402,11.73607,3.291856,1,45567
17,58,7402,12.19829,3.291856,1,45567
9,72,7402,12.83468,3.291856,1,45567
17,54,7402,12.72189,3.291856,1,45567
17,59,7402,12.50618,3.291856,1,45567
9,70,7402,10.81978,3.291856,1,45567
15,61,7402,12.27793,3.291856,1,45567
13,59,7402,12.59048,3.291856,1,45567
12,53,7402,12.861,3.291856,1,45567
9,68,7402,12.20607,3.291856,1,45567
14,61,7402,12.70685,3.291856,1,45567
6,62,7402,10.5321,3.291856,1,45567
6,71,7402,11.60824,3.291856,1,45567
12,68,7402,12.10071,3.291856,1,45567
12,68,7402,12.17252,3.291856,1,45567
6,72,7402,10.81978,3.291856,1,45567
12,68,7402,10.81978,3.291856,1,45567
12,62,7402,12.40082,3.291856,1,45567
6,59,7402,12.12946,3.291856,1,45567
8,72,7402,11.40757,3.291856,1,45567
12,55,7402,12.12811,3.291856,1,45567
10,57,7402,11.69525,3.291856,1,45567
12,62,7402,11.51293,3.291856,1,45567
10,60,7402,12.27839,3.291856,1,45567
12,69,7402,11.91839,3.291856,1,45567
17,56,7402,12.39483,3.291856,1,45567
12,58,7402,13.45884,3.291856,1,45567
6,55,7402,12.16134,3.291856,1,45567
14,56,7402,12.62478,3.291856,1,45567
17,59,7402,11.98293,3.291856,1,45567
12,60,7402,12.91115,3.291856,1,45567
12,58,7402,12.23684,3.291856,1,45567
5,72,7402,10.81978,3.291856,1,45567
15,62,7402,12.18075,3.291856,1,45567
13,58,7402,12.8739,3.291856,1,45567
12,53,7402,12.82126,3.291856,1,45567
14,57,7402,12.57764,3.291856,1,45567
16,56,7402,13.1402,3.291856,1,45567
12,61,7402,12.17561,3.291856,1,45567
14,56,7402,12.24529,3.291856,1,45567
12,69,7402,12.16473,3.291856,1,45567
12,70,7402,11.76757,3.291856,1,45567
12,60,7402,12.5404,3.291856,1,45567
6,72,7402,10.81978,3.291856,1,45567
12,51,7402,13.08756,3.291856,1,45567
9,56,7402,12.35471,3.291856,1,45567
2,68,7402,11.67844,3.291856,1,45567
9,70,7402,12.25486,3.291856,1,45567
12,51,7402,12.89421,3.291856,1,45567
12,60,7402,12.15662,3.291856,1,45567
2,57,7402,10.81978,3.291856,1,45567
4,52,7402,11.91839,3.291856,1,45567
0,69,7402,11.77529,3.291856,1,45567
9,69,7402,12.16003,3.291856,1,45567
12,56,7402,12.70882,3.291856,1,45567
12,70,7402,10.81978,3.291856,1,45567
5,69,7402,11.73607,3.291856,1,45567
15,62,7402,12.83201,3.291856,1,45567
2,55,7402,11.98293,3.291856,1,45567
9,72,7402,12.39669,3.291856,1,45567
12,52,7402,12.51631,3.291856,1,45567
3,51,7402,11.28978,3.291856,1,45567
9,62,7403,12.04355,2.399817,1,52504
12,71,7403,11.46163,2.399817,1,52504
12,53,7403,12.42118,2.399817,1,52504
12,59,7403,11.73607,2.399817,1,52504
12,68,7403,9.615806,2.399817,1,52504
5,70,7403,12.8739,2.399817,1,52504
12,70,7403,10.81978,2.399817,1,52504
12,55,7403,12.32386,2.399817,1,52504
12,59,7403,12.07254,2.399817,1,52504
14,52,7403,13.12236,2.399817,1,52504
12,71,7403,12.07254,2.399817,1,52504
12,62,7403,12.54219,2.399817,1,52504
12,57,7403,12.45877,2.399817,1,52504
9,56,7403,13.19189,2.399817,1,52504
12,56,7403,12.34583,2.399817,1,52504
12,50,7403,12.57867,2.399817,1,52504
14,61,7403,12.43718,2.399817,1,52504
12,70,7403,11.0021,2.399817,1,52504
9,58,7403,11.81303,2.399817,1,52504
17,50,7403,12.17561,2.399817,1,52504
12,59,7403,11.89819,2.399817,1,52504
11,56,7403,12.20607,2.399817,1,52504
12,59,7403,12.6453,2.399817,1,52504
14,56,7403,12.67857,2.399817,1,52504
9,56,7403,12.78535,2.399817,1,52504
12,72,7403,11.79056,2.399817,1,52504
12,59,7403,12.06681,2.399817,1,52504
14,57,7403,12.6385,2.399817,1,52504
9,70,7403,11.87757,2.399817,1,52504
9,60,7403,11.73607,2.399817,1,52504
6,53,7403,12.11997,2.399817,1,52504
12,68,7403,12.03172,2.399817,1,52504
6,51,7403,12.84,2.399817,1,52504
9,68,7403,12.20607,2.399817,1,52504
1,72,7403,11.98293,2.399817,1,52504
12,58,7403,12.47151,2.399817,1,52504
6,60,7403,11.96718,2.399817,1,52504
17,52,7403,12.86359,2.399817,1,52504
12,62,7403,12.59134,2.399817,1,52504
12,58,7403,12.70685,2.399817,1,52504
12,59,7403,12.2728,2.399817,1,52504
9,72,7403,11.91839,2.399817,1,52504
14,71,7403,11.26446,2.399817,1,52504
12,51,7403,12.10071,2.399817,1,52504
9,70,7403,11.44035,2.399817,1,52504
12,55,7403,12.27909,2.399817,1,52504
3,52,7403,11.75194,2.399817,1,52504
12,72,7403,12.42922,2.399817,1,52504
17,52,7403,12.7308,2.399817,1,52504
6,55,7403,12.09402,2.399817,1,52504
12,55,7403,12.66918,2.399817,1,52504
13,56,7403,12.50061,2.399817,1,52504
9,57,7403,11.91839,2.399817,1,52504
9,59,7403,10.30895,2.399817,1,52504
12,59,7403,11.0021,2.399817,1,52504
12,50,7403,12.59473,2.399817,1,52504
12,53,7403,13.00245,2.399817,1,52504
4,72,7403,9.903487,2.399817,1,52504
11,51,7403,11.56172,2.399817,1,52504
12,69,7403,11.91839,2.399817,1,52504
12,52,7403,12.72039,2.399817,1,52504
8,72,7403,11.40757,2.399817,1,52504
12,62,7403,11.91839,2.399817,1,52504
12,58,7403,9.903487,2.399817,1,52504
17,54,7403,13.08154,2.399817,1,52504
12,61,7403,12.70685,2.399817,1,52504
9,72,7403,11.40757,2.399817,1,52504
12,69,7403,12.20707,2.399817,1,52504
12,55,7403,12.66033,2.399817,1,52504
9,71,7403,12.02874,2.399817,1,52504
12,68,7403,11.40757,2.399817,1,52504
12,57,7403,12.25724,2.399817,1,52504
9,53,7403,12.43201,2.399817,1,52504
8,69,7403,11.41861,2.399817,1,52504
12,68,7404,11.69525,3.338898,0,17970
12,53,7404,12.95984,3.338898,0,17970
12,58,7404,12.42038,3.338898,0,17970
12,50,7404,11.98293,3.338898,0,17970
12,72,7404,11.55215,3.338898,0,17970
12,72,7404,12.35751,3.338898,0,17970
12,53,7404,13.45884,3.338898,0,17970
17,54,7404,12.78269,3.338898,0,17970
6,59,7404,12.32386,3.338898,0,17970
9,71,7404,12.07254,3.338898,0,17970
6,70,7404,12.20607,3.338898,0,17970
3,61,7404,11.91839,3.338898,0,17970
6,70,7404,11.77529,3.338898,0,17970
12,56,7404,12.46072,3.338898,0,17970
6,52,7404,12.69772,3.338898,0,17970
12,55,7404,12.76569,3.338898,0,17970
6,59,7404,12.6132,3.338898,0,17970
12,59,7404,12.56375,3.338898,0,17970
12,68,7404,11.91839,3.338898,0,17970
12,53,7404,13.04979,3.338898,0,17970
3,60,7404,11.73607,3.338898,0,17970
4,56,7404,12.42922,3.338898,0,17970
12,53,7404,12.77252,3.338898,0,17970
2,60,7404,12.30138,3.338898,0,17970
12,62,7404,12.03765,3.338898,0,17970
8,55,7404,12.61154,3.338898,0,17970
12,52,7404,13.71015,3.338898,0,17970
8,72,7404,11.77529,3.338898,0,17970
12,53,7404,12.33798,3.338898,0,17970
17,55,7404,12.50803,3.338898,0,17970
6,70,8101,10.59663,1.164984,0,72104
15,53,8101,12.25486,1.164984,0,72104
12,70,8101,12.07254,1.164984,0,72104
12,61,8101,13.017,1.164984,0,72104
12,60,8101,11.9848,1.164984,0,72104
12,59,8101,12.74403,1.164984,0,72104
12,62,8101,12.34279,1.164984,0,72104
12,59,8101,12.36947,1.164984,0,72104
6,69,8101,11.0021,1.164984,0,72104
12,61,8101,12.18075,1.164984,0,72104
12,53,8101,12.20607,1.164984,0,72104
6,60,8101,11.88449,1.164984,0,72104
12,50,8101,12.64433,1.164984,0,72104
6,60,8101,12.07254,1.164984,0,72104
9,71,8101,11.91839,1.164984,0,72104
9,59,8101,12.50618,1.164984,0,72104
12,58,8101,12.52453,1.164984,0,72104
12,54,8101,12.94801,1.164984,0,72104
12,60,8101,11.28978,1.164984,0,72104
12,52,8101,12.77705,1.164984,0,72104
17,61,8101,12.43528,1.164984,0,72104
12,59,8101,12.65969,1.164984,0,72104
9,56,8101,10.81978,1.164984,0,72104
12,68,8101,11.91839,1.164984,0,72104
17,53,8101,13.33747,1.164984,0,72104
6,58,8101,11.40757,1.164984,0,72104
13,62,8101,12.4228,1.164984,0,72104
14,60,8101,12.61154,1.164984,0,72104
12,56,8101,12.42922,1.164984,0,72104
12,57,8101,12.62807,1.164984,0,72104
12,58,8101,12.61154,1.164984,0,72104
12,55,8101,12.54433,1.164984,0,72104
14,60,8101,12.50766,1.164984,0,72104
9,56,8101,12.36734,1.164984,0,72104
12,59,8101,13.40302,1.164984,0,72104
12,59,8101,11.8494,1.164984,0,72104
6,70,8101,11.73607,1.164984,0,72104
12,60,8101,13.13033,1.164984,0,72104
5,59,8101,12.32386,1.164984,0,72104
12,59,8101,12.25486,1.164984,0,72104
12,72,8101,10.12663,1.164984,0,72104
12,55,8101,12.54255,1.164984,0,72104
6,62,8101,12.42922,1.164984,0,72104
12,52,8101,11.69525,1.164984,0,72104
6,58,8101,12.56024,1.164984,0,72104
15,68,8101,12.82933,1.164984,0,72104
17,61,8101,13.11332,1.164984,0,72104
9,68,8101,11.22524,1.164984,0,72104
14,55,8101,12.52779,1.164984,0,72104
9,62,8101,11.51293,1.164984,0,72104
6,52,8101,12.4573,1.164984,0,72104
15,58,8101,11.99535,1.164984,0,72104
9,58,8101,12.49874,1.164984,0,72104
9,50,8101,12.57764,1.164984,0,72104
12,59,8101,12.15478,1.164984,0,72104
12,60,8101,12.36734,1.164984,0,72104
12,52,8101,12.56905,1.164984,0,72104
12,50,8101,12.61154,1.164984,0,72104
12,57,8101,12.42922,1.164984,0,72104
6,60,8101,11.22524,1.164984,0,72104
12,60,8101,11.8494,1.164984,0,72104
6,72,8101,13.45884,1.164984,0,72104
12,54,8101,12.76569,1.164984,0,72104
12,55,8101,12.42922,1.164984,0,72104
9,69,8101,11.40757,1.164984,0,72104
9,54,8101,12.7367,1.164984,0,72104
17,51,8101,12.6025,1.164984,0,72104
12,62,8101,12.32163,1.164984,0,72104
9,59,8101,12.08954,1.164984,0,72104
9,55,8101,12.57764,1.164984,0,72104
12,51,8101,12.76569,1.164984,0,72104
12,70,8101,11.59451,1.164984,0,72104
12,50,8101,12.69312,1.164984,0,72104
9,58,8101,11.91839,1.164984,0,72104
9,52,8101,11.98293,1.164984,0,72104
6,53,8101,13.017,1.164984,0,72104
12,58,8101,12.89922,1.164984,0,72104
6,69,8101,11.91839,1.164984,0,72104
9,58,8101,12.76569,1.164984,0,72104
19,60,8101,13.12236,1.164984,0,72104
17,62,8101,12.32829,1.164984,0,72104
12,56,8101,12.54255,1.164984,0,72104
12,59,8101,13.35348,1.164984,0,72104
3,62,8101,12.10071,1.164984,0,72104
12,51,8101,13.06049,1.164984,0,72104
12,71,8101,12.10071,1.164984,0,72104
12,60,8101,12.59642,1.164984,0,72104
9,52,8101,13.13152,1.164984,0,72104
12,51,8101,12.57764,1.164984,0,72104
12,58,8101,12.46458,1.164984,0,72104
13,54,8101,12.61154,1.164984,0,72104
14,54,8101,12.8739,1.164984,0,72104
9,57,8101,11.22524,1.164984,0,72104
12,57,8101,12.60669,1.164984,0,72104
12,56,8101,12.20607,1.164984,0,72104
9,52,8101,12.24529,1.164984,0,72104
12,56,8101,12.46844,1.164984,0,72104
13,53,8101,12.42922,1.164984,0,72104
12,59,8101,11.91839,1.164984,0,72104
8,56,8101,12.05292,1.164984,0,72104
12,61,8101,12.20607,1.164984,0,72104
12,62,8101,12.94968,1.164984,0,72104
16,53,8101,12.89922,1.164984,0,72104
12,53,8101,12.50618,1.164984,0,72104
12,70,8101,13.59237,1.164984,0,72104
12,54,8101,12.94515,1.164984,0,72104
12,53,8101,12.92147,1.164984,0,72104
11,59,8101,13.05964,1.164984,0,72104
12,69,8101,11.88449,1.164984,0,72104
9,58,8101,12.60753,1.164984,0,72104
6,60,8101,12.42922,1.164984,0,72104
9,57,8102,12.76569,1.327152,0,105489
6,59,8102,11.73607,1.327152,0,105489
6,54,8102,12.20607,1.327152,0,105489
17,61,8102,12.46613,1.327152,0,105489
17,60,8102,12.33973,1.327152,0,105489
12,69,8102,12.25486,1.327152,0,105489
6,55,8102,12.61154,1.327152,0,105489
12,53,8102,12.55179,1.327152,0,105489
6,72,8102,9.546813,1.327152,0,105489
12,71,8102,12.77987,1.327152,0,105489
12,56,8102,12.74257,1.327152,0,105489
12,58,8102,12.38422,1.327152,0,105489
12,60,8102,12.25486,1.327152,0,105489
6,60,8102,12.07254,1.327152,0,105489
15,62,8102,12.35104,1.327152,0,105489
12,58,8102,12.75852,1.327152,0,105489
9,60,8102,10.81978,1.327152,0,105489
12,53,8102,12.80491,1.327152,0,105489
6,71,8102,11.61277,1.327152,0,105489
7,68,8102,11.51293,1.327152,0,105489
12,68,8102,12.20607,1.327152,0,105489
9,55,8102,12.42922,1.327152,0,105489
12,55,8102,12.42922,1.327152,0,105489
12,68,8102,12.64433,1.327152,0,105489
7,71,8102,12.64433,1.327152,0,105489
12,69,8102,12.65012,1.327152,0,105489
12,58,8102,12.10071,1.327152,0,105489
17,51,8102,12.57764,1.327152,0,105489
12,68,8102,12.26198,1.327152,0,105489
12,56,8102,12.31313,1.327152,0,105489
6,56,8102,11.95761,1.327152,0,105489
12,62,8102,12.70077,1.327152,0,105489
9,52,8102,12.20607,1.327152,0,105489
12,52,8102,12.62807,1.327152,0,105489
6,54,8102,11.8494,1.327152,0,105489
12,59,8102,12.96102,1.327152,0,105489
12,60,8102,12.57418,1.327152,0,105489
14,68,8102,13.02915,1.327152,0,105489
0,61,8102,12.20607,1.327152,0,105489
12,62,8102,12.40082,1.327152,0,105489
6,57,8102,11.77529,1.327152,0,105489
12,69,8102,12.20106,1.327152,0,105489
9,69,8102,12.59134,1.327152,0,105489
6,68,8102,11.22524,1.327152,0,105489
12,72,8102,11.22524,1.327152,0,105489
6,70,8102,12.25486,1.327152,0,105489
17,55,8102,12.37159,1.327152,0,105489
12,70,8102,10.81978,1.327152,0,105489
9,60,8102,11.98293,1.327152,0,105489
5,68,8102,12.06839,1.327152,0,105489
6,56,8102,12.07254,1.327152,0,105489
6,56,8102,12.20607,1.327152,0,105489
12,72,8102,11.77298,1.327152,0,105489
12,68,8102,12.18075,1.327152,0,105489
14,58,8102,12.65969,1.327152,0,105489
12,71,8102,11.91839,1.327152,0,105489
17,62,8102,12.861,1.327152,0,105489
6,68,8102,11.69525,1.327152,0,105489
9,71,8102,11.89136,1.327152,0,105489
12,58,8102,11.98293,1.327152,0,105489
6,61,8102,11.33857,1.327152,0,105489
12,59,8102,12.91657,1.327152,0,105489
9,50,8102,12.20607,1.327152,0,105489
9,59,8102,12.20607,1.327152,0,105489
9,52,8102,11.0021,1.327152,0,105489
6,56,8102,11.77529,1.327152,0,105489
12,60,8102,12.25009,1.327152,0,105489
9,54,8102,11.91839,1.327152,0,105489
12,69,8102,12.20607,1.327152,0,105489
6,61,8102,11.51293,1.327152,0,105489
12,60,8102,12.35233,1.327152,0,105489
12,60,8102,11.9117,1.327152,0,105489
15,61,8102,12.56375,1.327152,0,105489
15,69,8102,11.22524,1.327152,0,105489
6,60,8102,11.69525,1.327152,0,105489
12,52,8102,12.9636,1.327152,0,105489
6,57,8102,11.91839,1.327152,0,105489
12,71,8102,11.69525,1.327152,0,105489
12,68,8102,11.75791,1.327152,0,105489
6,69,8102,11.15625,1.327152,0,105489
12,57,8102,12.75419,1.327152,0,105489
6,54,8102,11.22524,1.327152,0,105489
12,53,8102,12.42922,1.327152,0,105489
12,69,8102,12.32386,1.327152,0,105489
12,51,8102,12.45994,1.327152,0,105489
12,54,8102,13.03898,1.327152,0,105489
12,55,8102,12.7189,1.327152,0,105489
5,55,8102,12.57764,1.327152,0,105489
8,55,8102,11.22524,1.327152,0,105489
12,72,8102,12.48257,1.327152,0,105489
12,59,8102,12.59324,1.327152,0,105489
6,56,8102,12.20607,1.327152,0,105489
9,62,8102,12.42922,1.327152,0,105489
12,69,8102,11.51293,1.327152,0,105489
6,60,8102,12.38839,1.327152,0,105489
4,53,8102,12.20607,1.327152,0,105489
17,54,8102,12.11833,1.327152,0,105489
12,62,8102,13.24458,1.327152,0,105489
6,56,8102,12.20607,1.327152,0,105489
6,55,8102,12.20607,1.327152,0,105489
12,53,8102,12.69158,1.327152,0,105489
17,57,8102,13.14217,1.327152,0,105489
14,51,8102,12.83734,1.327152,0,105489
8,68,8102,12.79386,1.327152,0,105489
9,57,8102,11.81303,1.327152,0,105489
6,61,8102,11.88449,1.327152,0,105489
12,50,8102,12.37582,1.327152,0,105489
12,71,8102,11.40757,1.327152,0,105489
12,72,8102,11.61277,1.327152,0,105489
12,71,8102,12.89922,1.327152,0,105489
12,55,8102,11.49272,1.327152,0,105489
12,62,8102,12.87134,1.327152,0,105489
17,50,8102,14.02415,1.327152,0,105489
12,59,8102,13.12236,1.327152,0,105489
12,57,8102,12.51466,1.327152,0,105489
5,55,8102,12.20607,1.327152,0,105489
6,59,8102,11.40757,1.327152,0,105489
12,58,8102,12.75771,1.327152,0,105489
12,51,8102,12.38839,1.327152,0,105489
15,60,8102,12.66033,1.327152,0,105489
2,57,8102,11.69525,1.327152,0,105489
14,61,8102,12.17171,1.327152,0,105489
6,62,8102,11.7981,1.327152,0,105489
12,56,8102,12.80491,1.327152,0,105489
12,59,8102,11.8494,1.327152,0,105489
6,57,8102,11.49272,1.327152,0,105489
12,50,8102,12.76569,1.327152,0,105489
12,62,8102,11.81303,1.327152,0,105489
6,60,8102,11.69525,1.327152,0,105489
1,68,8102,9.21034,1.327152,0,105489
8,71,8102,11.69525,1.327152,0,105489
4,58,8103,12.42922,8.598269,0,18841
3,59,8103,12.79386,8.598269,0,18841
12,50,8103,12.89722,8.598269,0,18841
12,68,8103,12.65773,8.598269,0,18841
9,72,8103,11.65888,8.598269,0,18841
9,70,8103,12.42922,8.598269,0,18841
12,50,8103,12.5971,8.598269,0,18841
12,71,8103,12.00151,8.598269,0,18841
10,70,8103,11.69525,8.598269,0,18841
6,51,8103,12.64433,8.598269,0,18841
12,55,8103,12.54076,8.598269,0,18841
4,71,8103,11.22524,8.598269,0,18841
3,53,8103,12.61154,8.598269,0,18841
12,53,8103,13.38473,8.598269,0,18841
6,55,8103,11.35041,8.598269,0,18841
17,70,8103,12.3305,8.598269,0,18841
12,51,8103,13.57025,8.598269,0,18841
12,68,8103,11.94471,8.598269,0,18841
12,51,8103,12.41917,8.598269,0,18841
8,58,8103,12.61154,8.598269,0,18841
6,50,8103,11.98293,8.598269,0,18841
9,69,8103,11.01534,8.598269,0,18841
3,58,8103,13.21767,8.598269,0,18841
12,60,8103,12.0996,8.598269,0,18841
12,59,8103,12.56375,8.598269,0,18841
9,50,8103,12.25486,8.598269,0,18841
7,72,8103,11.35041,8.598269,0,18841
12,58,8103,12.40082,8.598269,0,18841
6,59,8103,11.51293,8.598269,0,18841
12,71,8103,11.22524,8.598269,0,18841
6,69,8103,12.0137,8.598269,0,18841
17,52,8103,12.07254,8.598269,0,18841
12,59,8103,13.36922,8.598269,0,18841
2,54,8103,11.98293,8.598269,0,18841
14,62,8103,12.5343,8.598269,0,18841
12,61,8103,12.40983,8.598269,0,18841
12,51,8103,12.83067,8.598269,0,18841
12,72,8103,12.25343,8.598269,0,18841
12,62,8103,12.36734,8.598269,0,18841
12,71,8103,10.5321,8.598269,0,18841
9,52,8103,12.04649,8.598269,0,18841
12,70,8103,12.42922,8.598269,0,18841
12,54,8103,12.37792,8.598269,0,18841
15,72,8103,11.82041,8.598269,0,18841
12,69,8103,11.748,8.598269,0,18841
13,59,8103,12.47381,8.598269,0,18841
6,54,8103,12.42922,8.598269,0,18841
12,71,8103,10.81978,8.598269,0,18841
12,58,8103,12.60317,8.598269,0,18841
12,59,8103,12.16941,8.598269,0,18841
12,71,8103,12.42922,8.598269,0,18841
14,54,8103,13.12236,8.598269,0,18841
9,60,8103,12.61752,8.598269,0,18841
4,60,8103,12.10071,8.598269,0,18841
12,60,8103,12.61154,8.598269,0,18841
15,55,8103,12.63786,8.598269,0,18841
5,61,8103,12.10071,8.598269,0,18841
9,70,8103,12.20607,8.598269,0,18841
9,59,8103,12.8253,8.598269,0,18841
12,68,8103,11.91839,8.598269,0,18841
5,69,8103,13.12236,8.598269,0,18841
12,68,8103,11.8699,8.598269,0,18841
12,61,8103,12.36734,8.598269,0,18841
9,72,8103,12.0137,8.598269,0,18841
0,50,8103,12.04355,8.598269,0,18841
12,69,8103,10.52608,8.598269,0,18841
12,50,8103,13.0331,8.598269,0,18841
12,72,8103,11.69525,8.598269,0,18841
16,69,8103,10.81978,8.598269,0,18841
4,53,8103,9.903487,8.598269,0,18841
8,69,8103,11.11988,8.598269,0,18841
12,72,8103,9.903487,8.598269,0,18841
9,54,8103,12.34583,8.598269,0,18841
12,52,8103,12.51356,8.598269,0,18841
15,58,8103,13.81551,8.598269,0,18841
12,72,8103,11.22524,8.598269,0,18841
12,72,8103,12.36478,8.598269,0,18841
12,54,8103,12.71289,8.598269,0,18841
12,54,8103,12.61154,8.598269,0,18841
12,68,8103,12.20607,8.598269,0,18841
12,70,8103,11.60824,8.598269,0,18841
12,68,8103,12.42922,8.598269,0,18841
5,57,8103,10.71442,8.598269,0,18841
6,54,8103,12.10071,8.598269,0,18841
17,68,8103,11.73607,8.598269,0,18841
17,53,8103,12.65076,8.598269,0,18841
14,51,8103,12.9924,8.598269,0,18841
9,54,8103,12.1697,8.598269,0,18841
14,53,8103,11.91839,8.598269,0,18841
6,56,8103,12.83468,8.598269,0,18841
15,52,8103,13.91082,8.598269,0,18841
15,51,8103,12.83468,8.598269,0,18841
9,61,8103,10.59663,8.598269,0,18841
8,62,8103,11.75587,8.598269,0,18841
6,50,8103,11.60824,8.598269,0,18841
9,60,8103,12.5627,8.598269,0,18841
12,52,8103,11.91839,8.598269,0,18841
15,53,8103,12.83734,8.598269,0,18841
4,52,8103,12.40901,8.598269,0,18841
12,62,8103,12.18434,8.598269,0,18841
6,51,8103,12.79386,8.598269,0,18841
12,54,8103,12.46072,8.598269,0,18841
9,57,8103,11.88449,8.598269,0,18841
6,51,8103,11.73607,8.598269,0,18841
12,58,8103,12.52453,8.598269,0,18841
12,58,8103,12.53538,8.598269,0,18841
9,59,8103,11.22524,8.598269,0,18841
12,56,8103,12.7367,8.598269,0,18841
12,70,8103,11.77529,8.598269,0,18841
5,56,8103,12.10071,8.598269,0,18841
8,57,8103,11.69525,8.598269,0,18841
12,70,8103,10.91509,8.598269,0,18841
9,70,8103,11.91839,8.598269,0,18841
12,69,8103,12.61154,8.598269,0,18841
12,71,8103,12.00849,8.598269,0,18841
12,70,8103,12.50618,8.598269,0,18841
12,59,8103,12.63786,8.598269,0,18841
12,56,8104,12.76569,8.598269,0,18841
12,52,8104,13.81551,8.598269,0,18841
12,72,8104,11.35041,8.598269,0,18841
12,57,8104,12.10071,8.598269,0,18841
13,52,8104,12.74519,8.598269,0,18841
12,71,8104,11.87757,8.598269,0,18841
6,72,8104,11.08214,8.598269,0,18841
12,62,8104,12.20607,8.598269,0,18841
12,58,8104,11.83065,8.598269,0,18841
9,58,8104,12.70138,8.598269,0,18841
4,62,8104,12.80765,8.598269,0,18841
9,55,8104,11.51293,8.598269,0,18841
12,68,8104,13.017,8.598269,0,18841
7,57,8104,11.22524,8.598269,0,18841
6,54,8104,10.12663,8.598269,0,18841
9,55,8104,11.91839,8.598269,0,18841
12,62,8104,11.98293,8.598269,0,18841
12,62,8104,12.50987,8.598269,0,18841
12,70,8104,11.98293,8.598269,0,18841
6,58,8104,12.25486,8.598269,0,18841
12,59,8104,12.43042,8.598269,0,18841
6,56,8104,12.67106,8.598269,0,18841
12,55,8104,12.54255,8.598269,0,18841
14,57,8104,12.54076,8.598269,0,18841
9,57,8104,11.18442,8.598269,0,18841
6,60,8104,13.12236,8.598269,0,18841
8,72,8104,11.22524,8.598269,0,18841
12,71,8104,11.56172,8.598269,0,18841
6,57,8104,11.91839,8.598269,0,18841
12,53,8104,12.76854,8.598269,0,18841
6,59,8104,11.77529,8.598269,0,18841
9,51,8104,12.69158,8.598269,0,18841
13,51,8104,12.63623,8.598269,0,18841
12,58,8104,12.03172,8.598269,0,18841
