conglome,vivienda,hogar,district,male,age,ccdd,ccpp,ccdi,hid,hhmem,lhhmem,kids,k_hhmem,infants,children,adults,ces,depprov,hconsump,hconsumplm,hhequiv,lhhequiv,lhhconsplm,CAST,QUE,AYM,near_x,near_y,cusco,pothuan_mita,border,d_bnd,bfe4_1,bfe4_2,bfe4_3,elv_sh,slope,near_dist,dpot,lat,lon,dbnd_sh,dbnd_sh2,dbnd_sh3,dbnd_sh4,x,y
 192, 39,11,30108,male,49,3,1,8, 192 3911,6,1.791759,2,.3333333,1,1,4,4.9,301,3094,3417.427,697.434,6.547408,8.136643,castellano,0,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 203,  7,11,30108,male,42,3,1,8, 203  711,9,2.197225,6,.6666667,2,4,3,5.8,301,1025,1132.147,195.1977,5.274013,7.031871,0,1,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 203,  8,11,30108,male,33,3,1,8, 203  811,3,1.098612,1,.3333333,1,0,2,2.4,301,3580,3954.23,1647.596,7.407073,8.282541,castellano,0,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 203,  9,11,30108,male,56,3,1,8, 203  911,5,1.609438,3,.6,0,3,2,3.5,301,2054,2268.712,648.2033,6.474205,7.726967,castellano,0,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 203, 11,11,30108,male,40,3,1,8, 203 1111,4,1.386294,2,.5,0,2,2,3,301,1663,1836.839,612.2797,6.417189,7.515801,castellano,0,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 192, 21,11,30108,male,42,3,1,8, 192 2111,5,1.609438,2,.4,0,2,3,4,301,1386,1530.883,382.7209,5.947306,7.3336,0,1,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 192,  9,11,30108,male,60,3,1,8, 192  911,2,.6931472,0,0,0,0,2,2,301,279,308.1648,154.0824,5.037488,5.730635,0,1,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 203, 10,11,30108,male,23,3,1,8, 203 1011,2,.6931472,0,0,0,0,2,2,301,617,681.4971,340.7486,5.831145,6.524292,castellano,0,0,721383.9,8491274,0,0,0,20.84605,0,0,1,3.22386,15.8681,1021220,10.2122,13.51333,72.81,.2084605,.0434558,.0090588,.0018884,.4734344,-.8886757
 200, 62,11,30109,male,55,3,1,9, 200 6211,2,.6931472,0,0,0,0,2,2,301,838,925.5991,462.7995,6.137294,6.830441,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  3,11,30109,male,30,3,1,9, 200  311,5,1.609438,3,.6,0,3,2,3.5,301,1761,1945.083,555.7381,6.320297,7.57306,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  6,11,30109,male,72,3,1,9, 200  611,4,1.386294,0,0,0,0,4,4,301,2176,2403.465,600.8662,6.398372,7.784667,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200, 65,11,30109,male,23,3,1,9, 200 6511,3,1.098612,1,.3333333,1,0,2,2.4,301,999,1103.429,459.7621,6.130709,7.006178,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200, 63,11,30109,male,58,3,1,9, 200 6311,1,0,0,0,0,0,1,1,301,541,597.5526,597.5526,6.392842,6.392842,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  5,11,30109,male,47,3,1,9, 200  511,1,0,0,0,0,0,1,1,301,1018,1124.415,1124.415,7.025018,7.025018,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  2,11,30109,male,60,3,1,9, 200  211,11,2.397895,4,.3636364,1,3,7,8.9,301,2399,2649.776,297.7276,5.696179,7.88223,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 177, 30,11,30109,female,39,3,1,9, 177 3011,6,1.791759,5,.8333333,1,4,1,3.4,301,1432,1509.272,443.9035,6.095607,7.319383,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  4,11,30109,male,38,3,1,9, 200  411,5,1.609438,2,.4,0,2,3,4,301,2240,2474.155,618.5388,6.42736,7.813654,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200, 61,11,30109,male,40,3,1,9, 200 6111,9,2.197225,6,.6666667,1,5,3,5.9,301,1433,1582.797,268.2706,5.591996,7.366949,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200, 66,11,30109,male,75,3,1,9, 200 6611,1,0,0,0,0,0,1,1,301,719,794.1595,794.1595,6.677284,6.677284,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 177, 77,11,30109,male,44,3,1,9, 177 7711,5,1.609438,3,.6,0,3,2,3.5,301,3272,3448.56,985.3028,6.892949,8.145712,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 177, 45,11,30109,male,77,3,1,9, 177 4511,2,.6931472,1,.5,0,1,1,1.5,301,830,874.7875,583.1917,6.368516,6.773981,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 177, 18,11,30109,male,45,3,1,9, 177 1811,10,2.302585,4,.4,2,2,6,7.8,301,5601,5903.234,756.8249,6.629132,8.683256,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200, 64,11,30109,male,62,3,1,9, 200 6411,1,0,0,0,0,0,1,1,301,375,414.2,414.2,6.026349,6.026349,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 177,  5,11,30109,female,41,3,1,9, 177  511,4,1.386294,0,0,0,0,4,4,301,2586,2725.543,681.3857,6.524128,7.910423,castellano,0,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 200,  1,11,30109,male,71,3,1,9, 200  111,1,0,0,0,0,0,1,1,301,542,598.6572,598.6572,6.394689,6.394689,0,1,0,726782.4,8486169,0,0,0,8.273045,0,0,1,3.75569,12.5885,1018430,10.1843,13.61667,72.87139,.0827304,.0068443,.0005662,.0000468,.5348282,-.7853365
 180, 43,11,30201,male,56,3,2,1, 180 4311,3,1.098612,0,0,0,0,3,3,302,1318,1389.12,463.0401,6.137814,7.236426,0,1,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 48,11,30201,male,34,3,2,1, 204 4811,6,1.791759,4,.6666667,0,4,2,4,302,990,1093.488,273.372,5.610834,6.997128,0,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 180, 27,11,30201,male,47,3,2,1, 180 2711,6,1.791759,3,.5,1,2,3,4.4,302,6010,6334.305,1439.615,7.272131,8.753736,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 20,11,30201,male,62,3,2,1, 204 2011,4,1.386294,2,.5,0,2,2,3,302,454,501.4582,167.1527,5.118908,6.21752,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 180, 35,11,30201,male,46,3,2,1, 180 3511,5,1.609438,3,.6,0,3,2,3.5,302,2023,2132.163,609.1894,6.412129,7.664892,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 179, 73,11,30201,female,49,3,2,1, 179 7311,2,.6931472,0,0,0,0,2,2,302,4418,4656.399,2328.199,7.752851,8.445997,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 53,11,30201,male,63,3,2,1, 204 5311,2,.6931472,0,0,0,0,2,2,302,448,494.831,247.4155,5.511069,6.204216,0,1,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 15,11,30201,female,55,3,2,1, 204 1511,4,1.386294,1,.25,1,0,3,3.4,302,666,735.6193,216.3586,5.376937,6.600713,0,1,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 11,11,30201,male,26,3,2,1, 178 1111,1,0,0,0,0,0,1,1,302,2373,2501.049,2501.049,7.824466,7.824466,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 55,11,30201,male,63,3,2,1, 178 5511,3,1.098612,0,0,0,0,3,3,302,3104,3271.494,1090.498,6.99439,8.093002,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 18,11,30201,male,40,3,2,1, 204 1811,5,1.609438,3,.6,0,3,2,3.5,302,2185,2413.406,689.5444,6.536031,7.788794,0,1,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 180, 52,11,30201,male,74,3,2,1, 180 5211,5,1.609438,1,.2,1,0,4,4.4,302,2022,2131.109,484.3429,6.182793,7.664398,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 22,11,30201,male,51,3,2,1, 178 2211,8,2.079442,1,.125,0,1,7,7.5,302,5625,5928.53,790.4706,6.672628,8.687531,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 33,11,30201,female,48,3,2,1, 178 3311,2,.6931472,0,0,0,0,2,2,302,1571,1655.772,827.8862,6.718876,7.412023,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 65,11,30201,male,33,3,2,1, 178 6511,2,.6931472,0,0,0,0,2,2,302,1990,2097.382,1048.691,6.955298,7.648445,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 178, 44,11,30201,male,45,3,2,1, 178 4411,4,1.386294,0,0,0,0,4,4,302,2894,3050.163,762.5406,6.636656,8.02295,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 180,  5,11,30201,male,47,3,2,1, 180  511,5,1.609438,1,.2,0,1,4,4.5,302,2201,2319.768,515.504,6.245145,7.749222,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 179,120,11,30201,male,35,3,2,1, 17912011,7,1.94591,5,.7142857,2,3,2,4.3,302,3309,3487.556,811.0596,6.698341,8.156957,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 204, 19,11,30201,male,59,3,2,1, 204 1911,6,1.791759,1,.1666667,0,1,5,5.5,302,3710,4097.819,745.058,6.613462,8.318211,0,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 180, 17,11,30201,male,34,3,2,1, 180 1711,7,1.94591,4,.5714286,0,4,3,5,302,2273,2395.653,479.1306,6.171973,7.781411,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 179,170,11,30201,male,36,3,2,1, 17917011,9,2.197225,4,.4444444,1,3,5,6.9,302,6620,6977.221,1011.191,6.918885,8.850406,castellano,0,0,690204.5,8509564,0,1,0,25.69109,0,0,1,3.85887,4.7339,1059095,10.59095,13.66056,73.38667,.2569109,.0660032,.0169569,.0043564,1.05011,-.7414465
 184, 30,11,30204,male,56,3,2,4, 184 3011,3,1.098612,1,.3333333,0,1,2,2.5,302,947,998.1009,399.2404,5.989563,6.905854,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 184, 21,11,30204,male,50,3,2,4, 184 2111,4,1.386294,1,.25,0,1,3,3.5,302,1456,1534.567,438.4477,6.083241,7.336003,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 184, 10,11,30204,male,49,3,2,4, 184 1011,8,2.079442,4,.5,0,4,4,6,302,4566,4812.385,802.0642,6.687189,8.478949,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 184, 61,11,30204,male,25,3,2,4, 184 6111,3,1.098612,1,.3333333,1,0,2,2.4,302,971,1023.396,426.4149,6.055413,6.930882,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 184, 39,11,30204,male,24,3,2,4, 184 3911,6,1.791759,3,.5,1,2,3,4.4,302,1555,1638.909,372.4793,5.920181,7.401786,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 184, 49,11,30204,male,32,3,2,4, 184 4911,8,2.079442,5,.625,0,5,3,5.5,302,2052,2162.728,393.2232,5.974377,7.679125,0,1,0,712002.9,8499692,0,1,1,10.33195,0,0,1,3.25491,14.2025,1034401,10.34401,13.645,73.0875,.1033195,.0106749,.0011029,.000114,.7509384,-.7570057
 211,  2,11,30205,male,31,3,2,5, 211  211,4,1.386294,2,.5,0,2,2,3,302,554,611.9116,203.9705,5.317976,6.416588,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211, 10,11,30205,male,43,3,2,5, 211 1011,2,.6931472,0,0,0,0,2,2,302,1052,1161.969,580.9846,6.364724,7.057871,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211,  8,11,30205,male,33,3,2,5, 211  811,4,1.386294,2,.5,0,2,2,3,302,308,340.1963,113.3988,4.730911,5.829523,castellano,0,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211,  6,11,30205,male,33,3,2,5, 211  611,6,1.791759,4,.6666667,0,4,2,4,302,620,684.8107,171.2027,5.142848,6.529142,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211,  5,11,30205,male,57,3,2,5, 211  511,2,.6931472,0,0,0,0,2,2,302,202,223.1158,111.5579,4.714543,5.407691,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211, 11,11,30205,female,75,3,2,5, 211 1111,1,0,0,0,0,0,1,1,302,264,291.5968,291.5968,5.675372,5.675372,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211,  9,11,30205,male,63,3,2,5, 211  911,3,1.098612,0,0,0,0,3,3,302,454,501.4582,167.1527,5.118908,6.21752,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 211,  1,11,30205,male,24,3,2,5, 211  111,5,1.609438,3,.6,3,0,2,3.2,302,506,558.8939,174.6543,5.162809,6.32596,0,1,0,688884.3,8510730,0,1,0,44.39365,0,0,1,3.57607,8.59895,1063858,10.63858,13.76028,73.53333,.4439365,.1970796,.0874908,.0388404,1.19677,-.6417265
 213, 92,11,30207,female,56,3,2,7, 213 9211,1,0,0,0,0,0,1,1,302,523,577.671,577.671,6.359004,6.359004,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 91,11,30207,male,51,3,2,7, 213 9111,3,1.098612,1,.3333333,0,1,2,2.5,302,627,692.5425,277.017,5.624079,6.54037,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 37,11,30207,male,27,3,2,7, 213 3711,5,1.609438,3,.6,1,2,2,3.4,302,1298,1433.684,421.6719,6.044228,7.268003,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 93,11,30207,male,26,3,2,7, 213 9311,4,1.386294,2,.5,2,0,2,2.8,302,1413,1560.706,557.395,6.323274,7.352893,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 39,11,30207,male,31,3,2,7, 213 3911,6,1.791759,4,.6666667,2,2,2,3.8,302,2458,2714.943,714.4588,6.571525,7.906527,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 41,11,30207,male,30,3,2,7, 213 4111,4,1.386294,2,.5,1,1,2,2.9,302,973,1074.711,370.59,5.915096,6.979807,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 38,11,30207,male,34,3,2,7, 213 3811,5,1.609438,3,.6,0,3,2,3.5,302,1181,1304.454,372.7011,5.920777,7.17354,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 96,11,30207,male,41,3,2,7, 213 9611,7,1.94591,5,.7142857,1,4,2,4.4,302,918,1013.962,230.4458,5.440016,6.92162,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 95,11,30207,female,42,3,2,7, 213 9511,5,1.609438,4,.8,0,4,1,3,302,371,409.7819,136.594,4.917013,6.015625,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 94,11,30207,male,64,3,2,7, 213 9411,6,1.791759,1,.1666667,0,1,5,5.5,302,1519,1677.786,305.0521,5.720482,7.425231,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 42,11,30207,male,66,3,2,7, 213 4211,2,.6931472,0,0,0,0,2,2,302,387,427.4544,213.7272,5.3647,6.057847,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 213, 40,11,30207,male,76,3,2,7, 213 4011,2,.6931472,0,0,0,0,2,2,302,1711,1889.857,944.9283,6.851109,7.544256,0,1,0,717805.8,8493668,0,1,0,15.27601,0,0,1,3.68349,9.94351,1033609,10.33609,13.7,73.1,.1527601,.0233356,.0035648,.0005446,.7634354,-.7020063
 210,104,11,30208,male,51,3,2,8, 21010411,9,2.197225,6,.6666667,1,5,3,5.9,302,835,922.2855,156.3196,5.051902,6.826855,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 48,11,30208,male,59,3,2,8, 210 4811,7,1.94591,1,.1428571,0,1,6,6.5,302,1605,1772.776,272.7348,5.6085,7.480302,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 45,11,30208,male,26,3,2,8, 210 4511,3,1.098612,1,.3333333,1,0,2,2.4,302,1360,1502.166,625.9023,6.439194,7.314663,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 47,11,30208,male,27,3,2,8, 210 4711,5,1.609438,3,.6,2,1,2,3.3,302,957,1057.039,320.3147,5.769304,6.963226,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210,103,11,30208,male,22,3,2,8, 21010311,3,1.098612,1,.3333333,1,0,2,2.4,302,869,959.8396,399.9331,5.991297,6.866766,castellano,0,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 44,11,30208,male,20,3,2,8, 210 4411,3,1.098612,1,.3333333,1,0,2,2.4,302,723,798.5777,332.7407,5.807364,6.682832,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210,106,11,30208,male,27,3,2,8, 21010611,4,1.386294,2,.5,1,1,2,2.9,302,846,934.4353,322.2191,5.775232,6.839942,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 46,11,30208,male,44,3,2,8, 210 4611,4,1.386294,1,.25,0,1,3,3.5,302,560,618.5388,176.7254,5.174597,6.42736,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210, 43,11,30208,male,44,3,2,8, 210 4311,9,2.197225,6,.6666667,2,4,3,5.8,302,1109,1224.928,211.1944,5.352779,7.110637,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210,107,11,30208,male,22,3,2,8, 21010711,3,1.098612,1,.3333333,1,0,2,2.4,302,687,758.8145,316.1727,5.756289,6.631757,0,1,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
 210,105,11,30208,male,32,3,2,8, 21010511,5,1.609438,3,.6,1,2,2,3.4,302,1178,1301.14,382.6883,5.947221,7.170996,castellano,0,0,712002.9,8499692,0,1,1,7.747046,0,0,1,2.80676,16.9584,1036457,10.36457,13.61639,73.08778,.0774705,.0060017,.000465,.000036,.7512207,-.7856159
